client_feedback_id,client_id,assignment_id,employee_id,feedback_date,overall_satisfaction,teacher_performance,reliability,communication,lesson_quality,professionalism,assignment_satisfaction,renewal_intention,complaint_flag,complaint_category,comments
CFB0001663,CLI0020,ASG000647,DUD100410,2022-12-30,1,1,1,1,1,1,2,Yes,True,Punctuality,
CFB0001664,CLI0020,ASG000647,DUD100410,2022-09-24,4,5,4,5,5,5,4,Yes,False,,
CFB0001665,CLI0020,ASG000647,DUD100410,2023-08-31,4,4,3,4,3,4,4,Yes,False,,
CFB0001666,CLI0105,ASG000648,DUD100410,2024-12-07,5,5,5,5,5,5,5,Yes,False,,
CFB0001667,CLI0105,ASG000648,DUD100410,2024-04-05,3,4,3,3,4,4,4,No,False,,
CFB0001668,CLI0105,ASG000648,DUD100410,2024-10-12,4,4,4,4,4,4,4,Yes,False,,
CFB0001669,CLI0151,ASG000649,DUD100411,2024-01-10,4,4,4,3,5,4,5,No,False,,
CFB0001670,CLI0151,ASG000649,DUD100411,2023-12-22,2,2,1,2,2,3,2,No,False,,
CFB0001671,CLI0023,ASG000650,DUD100412,2026-04-03,2,1,2,2,1,2,2,Yes,False,,
CFB0001672,CLI0023,ASG000650,DUD100412,2025-10-10,4,4,4,5,4,5,4,Yes,False,,
CFB0001673,CLI0023,ASG000650,DUD100412,2024-07-15,4,4,5,3,4,4,3,Yes,False,,
CFB0001674,CLI0023,ASG000650,DUD100412,2025-09-19,4,3,4,3,3,4,5,Maybe,True,Punctuality,
CFB0001675,CLI0296,ASG000651,DUD100413,2026-01-25,4,4,4,4,3,4,4,Maybe,False,,
CFB0001676,CLI0296,ASG000651,DUD100413,2025-10-25,3,2,3,3,3,3,3,Yes,False,,
CFB0001677,CLI0296,ASG000651,DUD100413,2026-07-29,3,2,3,4,3,3,3,Maybe,False,,
CFB0001678,CLI0296,ASG000651,DUD100413,2024-10-17,4,3,4,5,4,4,3,Yes,False,,
CFB0001679,CLI0168,ASG000652,DUD100414,2025-12-07,4,4,3,4,5,4,5,Yes,False,,
CFB0001680,CLI0168,ASG000652,DUD100414,2025-06-15,4,4,4,4,3,4,4,Yes,False,,
CFB0001681,CLI0217,ASG000653,DUD100414,2026-03-09,4,4,4,4,4,4,4,Maybe,False,,
CFB0001682,CLI0217,ASG000653,DUD100414,2026-04-16,3,4,3,3,4,3,4,Maybe,False,,
CFB0001683,CLI0217,ASG000653,DUD100414,2026-01-25,2,2,2,2,2,1,2,Maybe,False,,
CFB0001684,CLI0217,ASG000653,DUD100414,2026-01-18,5,5,5,5,5,5,4,Maybe,True,Communication,
CFB0001685,CLI0196,ASG000654,DUD100415,2023-12-19,4,4,5,5,3,4,5,Yes,False,,
CFB0001686,CLI0196,ASG000654,DUD100415,2024-01-31,4,4,4,3,3,4,4,Yes,False,,
CFB0001687,CLI0095,ASG000655,DUD100415,2025-07-21,4,5,3,4,5,4,5,Yes,False,,
CFB0001688,CLI0095,ASG000655,DUD100415,2025-02-25,2,3,2,2,1,3,3,Maybe,True,Punctuality,
CFB0001689,CLI0095,ASG000655,DUD100415,2025-07-11,3,4,3,3,3,3,3,No,False,,
CFB0001690,CLI0021,ASG000656,DUD100416,2024-12-28,2,3,3,2,1,2,3,No,False,,
CFB0001691,CLI0021,ASG000656,DUD100416,2024-09-03,4,5,3,4,4,4,5,Yes,False,,
CFB0001692,CLI0168,ASG000657,DUD100416,2026-08-07,4,4,3,4,4,4,4,Maybe,False,,
CFB0001693,CLI0168,ASG000657,DUD100416,2026-09-17,5,4,4,5,5,4,5,Yes,True,Attendance,
CFB0001694,CLI0168,ASG000657,DUD100416,2025-12-25,3,3,2,3,3,4,3,No,True,Attendance,
CFB0001695,CLI0203,ASG000658,DUD100417,2022-04-09,4,4,4,5,3,4,4,Yes,False,,
CFB0001696,CLI0203,ASG000658,DUD100417,2022-05-29,4,4,5,5,5,4,5,Yes,False,,
CFB0001697,CLI0203,ASG000658,DUD100417,2021-12-22,4,4,3,3,4,4,4,Maybe,True,Classroom Management,
CFB0001698,CLI0203,ASG000658,DUD100417,2021-12-27,4,4,3,4,4,4,4,No,False,,
CFB0001699,CLI0196,ASG000659,DUD100418,2025-04-29,3,3,3,4,3,3,3,Yes,False,,
CFB0001700,CLI0196,ASG000659,DUD100418,2025-03-05,4,4,3,4,3,4,5,Yes,False,,
CFB0001701,CLI0168,ASG000660,DUD100418,2025-12-21,5,5,5,5,5,4,4,Maybe,False,,
CFB0001702,CLI0168,ASG000660,DUD100418,2025-08-29,4,3,4,5,5,4,4,Yes,False,,
CFB0001703,CLI0168,ASG000660,DUD100418,2026-04-19,4,5,5,4,4,5,4,No,False,,
CFB0001704,CLI0168,ASG000660,DUD100418,2026-04-02,4,4,5,4,4,4,5,Yes,False,,
CFB0001705,CLI0203,ASG000661,DUD100418,2026-08-30,5,5,5,5,5,5,4,Yes,True,Professionalism,
CFB0001706,CLI0203,ASG000661,DUD100418,2026-06-04,5,5,5,5,4,5,5,Yes,False,,
CFB0001707,CLI0098,ASG000662,DUD100419,2022-01-24,4,5,4,5,4,4,4,Maybe,False,,
CFB0001708,CLI0098,ASG000662,DUD100419,2022-02-20,3,3,3,3,2,3,3,No,False,,
CFB0001709,CLI0219,ASG000663,DUD100420,2026-02-07,4,4,5,4,3,5,3,Yes,False,,
CFB0001710,CLI0219,ASG000663,DUD100420,2026-10-15,5,4,4,4,5,5,5,No,False,,
CFB0001711,CLI0219,ASG000663,DUD100420,2026-06-02,4,4,3,5,4,4,3,Yes,False,,
CFB0001712,CLI0001,ASG000664,DUD100421,2025-03-17,5,4,5,5,5,5,5,Yes,False,,
CFB0001713,CLI0001,ASG000664,DUD100421,2025-03-11,5,4,5,5,5,5,5,Maybe,False,,
CFB0001714,CLI0001,ASG000664,DUD100421,2025-02-06,4,4,5,4,3,5,3,Yes,False,,
CFB0001715,CLI0247,ASG000665,DUD100421,2026-02-11,4,3,5,5,4,5,4,Yes,False,,
CFB0001716,CLI0247,ASG000665,DUD100421,2026-06-17,5,5,5,5,5,4,5,Yes,False,,
CFB0001717,CLI0247,ASG000665,DUD100421,2026-08-07,3,3,2,4,3,3,3,Maybe,False,,
CFB0001718,CLI0247,ASG000665,DUD100421,2026-05-07,4,4,3,4,4,3,4,Yes,False,,
CFB0001719,CLI0154,ASG000666,DUD100422,2022-07-04,3,3,4,2,3,3,4,Yes,False,,
CFB0001720,CLI0154,ASG000666,DUD100422,2022-02-05,4,4,4,4,3,5,4,Yes,False,,
CFB0001721,CLI0154,ASG000666,DUD100422,2021-12-04,4,4,4,4,4,4,4,Yes,False,,
CFB0001722,CLI0154,ASG000666,DUD100422,2022-10-18,1,2,2,1,2,1,2,No,False,,
CFB0001723,CLI0192,ASG000667,DUD100422,2022-12-01,4,4,5,4,5,5,4,Yes,False,,
CFB0001724,CLI0192,ASG000667,DUD100422,2023-05-17,4,4,4,5,4,4,4,Yes,False,,
CFB0001725,CLI0175,ASG000668,DUD100423,2025-08-21,3,4,3,2,3,2,4,No,True,Professionalism,
CFB0001726,CLI0175,ASG000668,DUD100423,2024-10-10,4,4,5,3,4,3,4,Yes,False,,
CFB0001727,CLI0077,ASG000669,DUD100423,2025-12-22,3,2,3,3,3,2,3,Maybe,False,,
CFB0001728,CLI0245,ASG000670,DUD100424,2026-05-16,3,4,2,4,3,2,3,Maybe,False,,
CFB0001729,CLI0245,ASG000670,DUD100424,2026-03-14,4,4,4,4,5,4,3,Yes,False,,
CFB0001730,CLI0068,ASG000671,DUD100425,2021-07-14,3,3,3,3,4,3,3,No,False,,
CFB0001731,CLI0068,ASG000671,DUD100425,2021-12-10,2,2,2,2,2,3,3,Yes,False,,
CFB0001732,CLI0255,ASG000672,DUD100425,2022-08-10,4,4,4,3,5,4,4,Yes,False,,
CFB0001733,CLI0255,ASG000672,DUD100425,2023-01-10,5,5,5,5,5,5,5,Yes,False,,
CFB0001734,CLI0255,ASG000672,DUD100425,2022-06-24,3,3,3,4,3,3,3,Maybe,True,Punctuality,
CFB0001735,CLI0232,ASG000673,DUD100426,2021-10-19,5,5,5,5,5,5,5,Yes,False,,
CFB0001736,CLI0232,ASG000673,DUD100426,2022-04-05,3,3,3,3,3,3,4,Maybe,False,,
CFB0001737,CLI0232,ASG000673,DUD100426,2021-10-03,3,2,3,3,3,3,4,Maybe,True,Classroom Management,
CFB0001738,CLI0232,ASG000673,DUD100426,2022-01-10,5,5,4,4,5,5,4,Yes,False,,
CFB0001739,CLI0034,ASG000674,DUD100426,2025-11-10,5,5,5,5,4,4,5,Maybe,False,,
CFB0001740,CLI0168,ASG000675,DUD100427,2024-10-13,4,4,5,4,4,4,3,Yes,False,,
CFB0001741,CLI0168,ASG000675,DUD100427,2024-12-04,4,3,5,3,5,3,5,Yes,False,,
CFB0001742,CLI0197,ASG000676,DUD100428,2024-08-17,2,2,1,2,3,3,2,Maybe,False,,
CFB0001743,CLI0118,ASG000677,DUD100429,2022-10-30,5,5,5,5,5,5,5,Yes,False,,
CFB0001744,CLI0118,ASG000677,DUD100429,2022-10-13,4,3,5,4,5,3,4,Yes,False,,
CFB0001745,CLI0101,ASG000678,DUD100430,2021-11-07,5,5,5,5,5,5,5,Yes,False,,
CFB0001746,CLI0101,ASG000678,DUD100430,2021-11-09,1,2,1,1,1,1,2,Maybe,False,,
CFB0001747,CLI0101,ASG000678,DUD100430,2021-12-18,3,3,2,2,3,3,2,Maybe,False,,
CFB0001748,CLI0111,ASG000679,DUD100430,2022-10-06,4,3,3,4,5,4,3,Yes,False,,
CFB0001749,CLI0111,ASG000679,DUD100430,2022-06-10,4,4,3,4,5,5,3,Yes,False,,
CFB0001750,CLI0165,ASG000680,DUD100430,2025-04-18,4,4,4,3,3,4,4,Yes,False,,
CFB0001751,CLI0165,ASG000680,DUD100430,2023-10-10,4,4,5,5,3,4,4,Yes,False,,
CFB0001752,CLI0165,ASG000680,DUD100430,2024-06-14,3,3,4,4,3,2,3,Yes,False,,
CFB0001753,CLI0176,ASG000681,DUD100431,2022-07-13,3,3,4,2,2,3,3,Yes,False,,
CFB0001754,CLI0176,ASG000681,DUD100431,2022-07-09,5,5,5,5,5,5,5,Yes,False,,
CFB0001755,CLI0176,ASG000681,DUD100431,2022-07-28,5,5,5,5,5,5,4,Yes,False,,
CFB0001756,CLI0131,ASG000682,DUD100431,2024-09-23,4,5,4,3,5,4,5,No,False,,
CFB0001757,CLI0131,ASG000682,DUD100431,2023-10-14,3,3,2,4,2,2,3,Maybe,False,,
CFB0001758,CLI0131,ASG000682,DUD100431,2024-04-05,5,4,5,5,5,5,5,Yes,False,,
CFB0001759,CLI0108,ASG000683,DUD100432,2025-01-19,2,2,2,3,2,2,1,Maybe,False,,
CFB0001760,CLI0108,ASG000683,DUD100432,2025-03-14,2,2,2,3,1,1,2,Yes,False,,
CFB0001761,CLI0020,ASG000684,DUD100432,2026-08-02,4,3,4,4,4,4,4,Maybe,False,,
CFB0001762,CLI0020,ASG000684,DUD100432,2025-12-16,4,4,4,5,4,4,3,Maybe,False,,
CFB0001763,CLI0107,ASG000685,DUD100433,2025-09-12,5,5,5,4,4,5,5,Yes,False,,
CFB0001764,CLI0107,ASG000685,DUD100433,2026-06-02,4,4,3,5,5,4,5,No,False,,
CFB0001765,CLI0107,ASG000685,DUD100433,2026-06-08,4,5,5,4,3,3,4,Yes,False,,
CFB0001766,CLI0253,ASG000686,DUD100433,2026-09-30,4,4,5,4,4,4,3,Maybe,False,,
CFB0001767,CLI0253,ASG000686,DUD100433,2026-10-18,4,5,4,4,5,4,5,No,False,,
CFB0001768,CLI0033,ASG000687,DUD100434,2025-06-23,4,5,5,3,4,5,4,Maybe,False,,
CFB0001769,CLI0033,ASG000687,DUD100434,2025-06-10,4,4,5,5,3,3,5,Yes,False,,
CFB0001770,CLI0033,ASG000687,DUD100434,2025-07-15,4,3,3,5,4,4,5,No,False,,
CFB0001771,CLI0210,ASG000688,DUD100434,2026-06-17,3,3,3,2,3,3,3,Maybe,False,,
CFB0001772,CLI0028,ASG000689,DUD100435,2024-04-16,5,5,5,5,5,5,4,Yes,False,,
CFB0001773,CLI0055,ASG000690,DUD100436,2026-01-11,3,3,4,3,4,3,4,Maybe,False,,
CFB0001774,CLI0055,ASG000690,DUD100436,2025-09-24,5,5,5,5,5,4,5,Yes,False,,
CFB0001775,CLI0055,ASG000690,DUD100436,2025-10-08,5,5,5,5,5,4,5,Yes,False,,
CFB0001776,CLI0055,ASG000690,DUD100436,2026-08-15,5,5,4,5,4,5,5,Yes,False,,
CFB0001777,CLI0177,ASG000691,DUD100437,2025-03-09,2,2,2,1,3,3,2,Maybe,False,,
CFB0001778,CLI0055,ASG000692,DUD100438,2026-09-04,4,3,4,3,5,4,4,No,True,Attendance,
CFB0001779,CLI0055,ASG000692,DUD100438,2025-11-24,4,4,3,4,5,3,3,Yes,False,,
CFB0001780,CLI0055,ASG000692,DUD100438,2026-09-29,4,3,3,4,3,5,4,Maybe,False,,
CFB0001781,CLI0091,ASG000693,DUD100438,2027-03-14,5,5,5,5,5,5,4,Yes,False,,
CFB0001782,CLI0179,ASG000694,DUD100439,2026-03-25,2,2,3,3,2,2,2,Yes,True,Classroom Management,
CFB0001783,CLI0179,ASG000694,DUD100439,2027-02-07,4,3,3,4,5,4,4,Yes,False,,
CFB0001784,CLI0078,ASG000695,DUD100439,2027-03-20,4,3,3,4,3,4,5,Yes,False,,
CFB0001785,CLI0060,ASG000696,DUD100440,2026-08-16,4,4,4,4,3,4,3,Yes,False,,
CFB0001786,CLI0060,ASG000696,DUD100440,2023-03-12,5,5,5,4,5,5,5,Maybe,False,,
CFB0001787,CLI0060,ASG000696,DUD100440,2025-12-07,5,4,5,5,5,5,5,Yes,False,,
CFB0001788,CLI0283,ASG000697,DUD100441,2025-11-05,5,5,5,5,5,4,4,Yes,False,,
CFB0001789,CLI0283,ASG000697,DUD100441,2025-03-11,5,5,5,5,5,5,4,Yes,False,,
CFB0001790,CLI0283,ASG000697,DUD100441,2024-09-26,5,4,5,5,5,5,5,Yes,False,,
CFB0001791,CLI0251,ASG000698,DUD100442,2023-10-04,5,4,4,4,5,5,5,No,False,,
CFB0001792,CLI0251,ASG000698,DUD100442,2025-08-10,4,4,4,4,3,4,4,Yes,False,,
CFB0001793,CLI0251,ASG000698,DUD100442,2025-11-14,4,4,4,4,4,4,3,Yes,False,,
CFB0001794,CLI0251,ASG000698,DUD100442,2025-07-04,4,4,4,5,5,4,4,Yes,False,,
CFB0001795,CLI0009,ASG000699,DUD100443,2021-10-09,2,2,1,1,1,3,1,Yes,False,,
CFB0001796,CLI0009,ASG000699,DUD100443,2022-09-16,5,5,5,5,5,5,5,No,False,,
CFB0001797,CLI0108,ASG000700,DUD100444,2022-09-08,4,4,3,4,3,4,3,Maybe,False,,
CFB0001798,CLI0108,ASG000700,DUD100444,2022-08-16,4,3,3,4,4,3,4,Yes,False,,
CFB0001799,CLI0108,ASG000700,DUD100444,2023-04-15,4,5,4,5,4,3,4,Yes,False,,
CFB0001800,CLI0092,ASG000701,DUD100444,2023-10-03,5,5,5,5,5,4,5,Yes,False,,
CFB0001801,CLI0092,ASG000701,DUD100444,2025-07-22,5,4,5,5,5,5,4,Yes,False,,
CFB0001802,CLI0089,ASG000702,DUD100445,2025-07-05,4,5,5,4,5,4,5,Yes,False,,
CFB0001803,CLI0097,ASG000703,DUD100445,2026-12-26,5,5,5,4,4,5,5,Yes,False,,
CFB0001804,CLI0097,ASG000703,DUD100445,2027-03-09,4,3,5,4,4,4,4,Yes,False,,
CFB0001805,CLI0097,ASG000703,DUD100445,2026-12-10,4,3,4,3,5,5,4,No,False,,
CFB0001806,CLI0097,ASG000703,DUD100445,2027-01-13,4,4,3,5,5,3,3,No,False,,
CFB0001807,CLI0241,ASG000704,DUD100446,2026-07-14,4,3,3,5,4,5,4,Yes,False,,
CFB0001808,CLI0241,ASG000704,DUD100446,2027-03-10,4,5,4,4,4,4,4,Maybe,False,,
CFB0001809,CLI0241,ASG000704,DUD100446,2026-04-08,2,2,1,1,2,2,2,Maybe,True,Attendance,
CFB0001810,CLI0241,ASG000704,DUD100446,2027-05-04,3,3,3,3,4,3,4,Maybe,True,Professionalism,
CFB0001811,CLI0133,ASG000705,DUD100446,2027-08-19,4,5,3,4,3,4,3,Yes,False,,
CFB0001812,CLI0133,ASG000705,DUD100446,2027-08-19,5,5,5,4,4,4,5,No,False,,
CFB0001813,CLI0052,ASG000706,DUD100447,2025-11-13,5,4,5,5,5,5,5,Maybe,False,,
CFB0001814,CLI0289,ASG000707,DUD100447,2026-06-22,4,4,3,4,3,3,4,Yes,False,,
CFB0001815,CLI0289,ASG000707,DUD100447,2025-12-19,3,3,4,3,2,4,3,Maybe,False,,
CFB0001816,CLI0149,ASG000708,DUD100448,2023-09-16,4,4,4,3,3,4,4,Yes,False,,
CFB0001817,CLI0149,ASG000708,DUD100448,2024-10-09,4,5,4,4,3,4,4,Maybe,False,,
CFB0001818,CLI0149,ASG000708,DUD100448,2026-07-06,4,4,3,5,4,3,4,Yes,False,,
CFB0001819,CLI0149,ASG000708,DUD100448,2023-03-28,4,3,4,3,3,4,3,No,False,,
CFB0001820,CLI0212,ASG000709,DUD100449,2025-05-17,5,5,4,4,5,5,5,Yes,False,,
CFB0001821,CLI0212,ASG000709,DUD100449,2026-07-18,4,3,3,4,4,4,4,Yes,False,,
CFB0001822,CLI0155,ASG000710,DUD100450,2022-01-15,5,5,5,5,5,4,5,Yes,False,,
CFB0001823,CLI0155,ASG000710,DUD100450,2021-11-22,1,1,2,1,1,2,1,No,False,,
CFB0001824,CLI0155,ASG000710,DUD100450,2021-12-19,4,4,4,5,5,5,3,Yes,False,,
CFB0001825,CLI0199,ASG000711,DUD100451,2023-07-05,3,3,3,2,4,3,2,No,False,,
CFB0001826,CLI0199,ASG000711,DUD100451,2023-09-08,4,5,3,5,5,4,3,Yes,False,,
CFB0001827,CLI0199,ASG000711,DUD100451,2023-05-24,4,5,5,3,5,4,4,Yes,False,,
CFB0001828,CLI0199,ASG000711,DUD100451,2023-06-17,4,4,3,5,4,3,4,Yes,False,,
CFB0001829,CLI0277,ASG000712,DUD100451,2024-09-25,5,5,5,5,4,5,5,Yes,False,,
CFB0001830,CLI0200,ASG000713,DUD100451,2025-09-09,4,4,5,5,4,4,4,Yes,False,,
CFB0001831,CLI0200,ASG000713,DUD100451,2025-03-02,4,5,3,3,4,4,4,Yes,True,Classroom Management,
CFB0001832,CLI0166,ASG000714,DUD100452,2026-02-22,3,3,3,3,2,3,3,Maybe,False,,
CFB0001833,CLI0166,ASG000714,DUD100452,2025-12-12,5,5,5,5,5,5,5,Yes,False,,
CFB0001834,CLI0289,ASG000715,DUD100453,2022-02-03,3,3,3,3,3,2,3,Maybe,False,,
CFB0001835,CLI0289,ASG000715,DUD100453,2022-06-19,5,4,5,5,5,4,5,Maybe,False,,
CFB0001836,CLI0289,ASG000715,DUD100453,2022-05-15,2,3,1,1,2,1,2,Maybe,True,Professionalism,
CFB0001837,CLI0011,ASG000716,DUD100453,2022-09-08,5,5,5,5,5,5,5,Yes,False,,
CFB0001838,CLI0011,ASG000716,DUD100453,2026-02-10,4,4,3,3,4,4,4,Yes,False,,
CFB0001839,CLI0011,ASG000716,DUD100453,2023-09-30,4,5,4,4,4,3,3,Yes,False,,
CFB0001840,CLI0189,ASG000717,DUD100454,2025-07-16,2,2,2,3,2,2,2,Maybe,False,,
CFB0001841,CLI0189,ASG000717,DUD100454,2024-11-03,4,4,4,4,5,5,4,Yes,False,,
CFB0001842,CLI0189,ASG000717,DUD100454,2024-12-04,5,5,5,5,4,4,5,No,False,,
CFB0001843,CLI0124,ASG000718,DUD100454,2025-09-15,5,5,5,4,5,5,5,Maybe,False,,
CFB0001844,CLI0124,ASG000718,DUD100454,2025-10-10,5,5,5,5,5,5,4,Maybe,False,,
CFB0001845,CLI0124,ASG000718,DUD100454,2025-08-10,4,5,5,5,4,5,3,Yes,False,,
CFB0001846,CLI0124,ASG000718,DUD100454,2025-12-12,4,3,4,4,3,5,4,Maybe,False,,
CFB0001847,CLI0230,ASG000719,DUD100455,2024-11-09,5,5,5,5,5,5,5,Yes,False,,
CFB0001848,CLI0230,ASG000719,DUD100455,2024-08-18,5,5,5,4,5,5,4,Yes,False,,
CFB0001849,CLI0230,ASG000719,DUD100455,2024-06-17,4,3,4,4,5,4,5,Maybe,False,,
CFB0001850,CLI0204,ASG000720,DUD100455,2026-11-26,4,5,4,5,4,4,4,Yes,False,,
CFB0001851,CLI0295,ASG000721,DUD100455,2027-02-12,5,5,4,5,5,5,5,No,False,,
CFB0001852,CLI0295,ASG000721,DUD100455,2027-03-06,4,4,5,4,4,4,5,Yes,False,,
CFB0001853,CLI0295,ASG000721,DUD100455,2027-05-04,4,4,3,4,4,4,5,Maybe,False,,
CFB0001854,CLI0276,ASG000722,DUD100456,2026-03-17,3,2,4,3,3,3,4,No,True,Professionalism,
CFB0001855,CLI0120,ASG000723,DUD100457,2023-08-14,4,4,5,3,4,3,4,Yes,True,Professionalism,
CFB0001856,CLI0120,ASG000723,DUD100457,2024-01-04,4,4,4,4,4,3,4,Yes,False,,
CFB0001857,CLI0257,ASG000724,DUD100457,2024-07-07,5,5,4,5,5,5,4,Yes,False,,
CFB0001858,CLI0257,ASG000724,DUD100457,2024-12-07,4,3,4,4,3,4,3,Yes,False,,
CFB0001859,CLI0257,ASG000724,DUD100457,2024-06-03,4,4,4,5,4,5,4,Maybe,True,Attendance,
CFB0001860,CLI0257,ASG000724,DUD100457,2024-06-25,3,3,4,2,4,4,3,Maybe,False,,
CFB0001861,CLI0131,ASG000725,DUD100458,2023-07-02,5,5,4,4,5,5,5,Yes,False,,
CFB0001862,CLI0131,ASG000725,DUD100458,2023-03-22,4,4,5,4,3,4,5,Yes,False,,
CFB0001863,CLI0131,ASG000725,DUD100458,2023-05-23,4,4,4,4,4,4,3,Yes,False,,
CFB0001864,CLI0131,ASG000725,DUD100458,2022-08-20,4,3,5,5,4,5,3,Yes,False,,
CFB0001865,CLI0190,ASG000726,DUD100458,2026-07-27,5,4,5,5,5,4,5,Yes,False,,
CFB0001866,CLI0190,ASG000726,DUD100458,2024-11-17,4,4,4,5,5,3,4,Maybe,False,,
CFB0001867,CLI0190,ASG000726,DUD100458,2025-06-24,5,5,5,5,5,5,4,Maybe,False,,
CFB0001868,CLI0221,ASG000727,DUD100459,2024-09-20,5,5,5,5,5,5,5,Yes,False,,
CFB0001869,CLI0151,ASG000728,DUD100459,2026-01-28,4,4,5,4,5,4,4,Yes,False,,
CFB0001870,CLI0151,ASG000728,DUD100459,2027-01-11,4,3,5,5,4,4,5,Yes,False,,
CFB0001871,CLI0287,ASG000729,DUD100459,2027-11-11,4,3,4,4,5,3,4,No,False,,
CFB0001872,CLI0287,ASG000729,DUD100459,2027-03-12,5,5,5,4,5,5,5,Yes,False,,
CFB0001873,CLI0287,ASG000729,DUD100459,2027-12-27,4,5,5,4,4,3,4,Yes,False,,
CFB0001874,CLI0067,ASG000730,DUD100460,2025-08-11,5,5,5,5,5,5,5,Yes,False,,
CFB0001875,CLI0067,ASG000730,DUD100460,2025-07-10,4,4,4,4,5,5,4,Yes,False,,
CFB0001876,CLI0285,ASG000731,DUD100461,2021-10-18,2,2,1,2,3,2,1,Maybe,False,,
CFB0001877,CLI0285,ASG000731,DUD100461,2021-10-15,3,3,4,2,2,4,2,No,False,,
CFB0001878,CLI0285,ASG000731,DUD100461,2021-07-31,4,3,4,4,4,4,4,Yes,False,,
CFB0001879,CLI0255,ASG000732,DUD100462,2022-08-24,4,4,4,5,4,4,4,Yes,False,,
CFB0001880,CLI0255,ASG000732,DUD100462,2023-05-10,5,5,5,4,4,5,5,Yes,False,,
CFB0001881,CLI0255,ASG000732,DUD100462,2023-05-22,5,5,5,5,5,4,5,Maybe,False,,
CFB0001882,CLI0010,ASG000733,DUD100462,2023-09-09,4,4,4,5,5,4,5,Yes,False,,
CFB0001883,CLI0010,ASG000733,DUD100462,2024-01-05,4,5,5,3,5,4,4,No,False,,
CFB0001884,CLI0010,ASG000733,DUD100462,2023-12-19,4,4,5,3,3,5,4,Yes,False,,
CFB0001885,CLI0045,ASG000734,DUD100462,2025-02-23,3,3,3,4,3,3,2,Maybe,False,,
CFB0001886,CLI0045,ASG000734,DUD100462,2026-03-03,4,3,4,5,4,4,4,Maybe,False,,
CFB0001887,CLI0294,ASG000735,DUD100463,2024-07-18,4,4,4,5,4,5,3,Yes,False,,
CFB0001888,CLI0294,ASG000735,DUD100463,2023-08-13,3,3,3,2,2,3,3,Yes,False,,
CFB0001889,CLI0294,ASG000735,DUD100463,2023-11-12,5,5,5,4,5,5,5,Yes,False,,
CFB0001890,CLI0294,ASG000735,DUD100463,2024-08-28,4,3,4,4,4,3,5,Yes,False,,
CFB0001891,CLI0016,ASG000736,DUD100463,2025-01-14,4,4,4,4,3,3,3,Yes,False,,
CFB0001892,CLI0180,ASG000737,DUD100464,2026-03-18,4,4,5,3,4,4,3,Yes,False,,
CFB0001893,CLI0180,ASG000737,DUD100464,2026-07-31,3,3,3,4,2,3,4,Yes,False,,
CFB0001894,CLI0180,ASG000737,DUD100464,2026-05-09,4,4,3,3,4,4,3,Yes,False,,
CFB0001895,CLI0180,ASG000737,DUD100464,2025-10-15,2,3,1,2,2,2,3,Maybe,False,,
CFB0001896,CLI0005,ASG000738,DUD100465,2026-06-12,3,2,3,4,3,3,4,Yes,False,,
CFB0001897,CLI0005,ASG000738,DUD100465,2026-06-17,5,5,5,4,5,4,5,Yes,False,,
CFB0001898,CLI0005,ASG000738,DUD100465,2026-08-06,4,4,3,5,4,4,3,Yes,False,,
CFB0001899,CLI0005,ASG000738,DUD100465,2026-04-27,5,5,4,5,5,5,5,Maybe,False,,
CFB0001900,CLI0285,ASG000739,DUD100466,2024-02-04,4,4,5,4,4,5,4,Yes,False,,
CFB0001901,CLI0285,ASG000739,DUD100466,2025-02-23,4,4,5,4,4,3,4,Yes,False,,
CFB0001902,CLI0285,ASG000739,DUD100466,2024-05-11,4,3,4,5,5,4,4,Yes,False,,
CFB0001903,CLI0285,ASG000739,DUD100466,2025-04-21,3,4,3,2,3,3,4,Maybe,False,,
CFB0001904,CLI0008,ASG000740,DUD100466,2026-02-07,3,3,3,4,3,3,3,Yes,False,,
CFB0001905,CLI0048,ASG000741,DUD100466,2026-04-30,2,2,1,2,1,3,2,Yes,False,,
CFB0001906,CLI0048,ASG000741,DUD100466,2026-05-16,4,4,4,3,5,4,5,Yes,False,,
CFB0001907,CLI0048,ASG000741,DUD100466,2026-04-19,4,4,4,4,4,3,4,Yes,False,,
CFB0001908,CLI0275,ASG000742,DUD100467,2025-12-29,5,5,5,4,5,5,4,Yes,False,,
CFB0001909,CLI0275,ASG000742,DUD100467,2026-03-21,4,3,5,4,4,3,3,Yes,False,,
CFB0001910,CLI0145,ASG000743,DUD100468,2022-12-03,5,4,5,5,5,5,4,Maybe,False,,
CFB0001911,CLI0145,ASG000743,DUD100468,2023-12-28,4,5,4,4,3,3,5,Yes,False,,
CFB0001912,CLI0169,ASG000744,DUD100469,2024-02-20,4,3,4,5,4,4,3,Yes,False,,
CFB0001913,CLI0169,ASG000744,DUD100469,2023-11-05,4,4,4,3,4,3,4,Yes,False,,
CFB0001914,CLI0169,ASG000744,DUD100469,2024-05-04,4,4,3,3,4,5,3,Yes,False,,
CFB0001915,CLI0036,ASG000745,DUD100470,2023-07-14,3,2,3,2,4,3,2,Maybe,True,Professionalism,
CFB0001916,CLI0196,ASG000746,DUD100471,2026-06-29,3,4,2,3,3,3,3,No,False,,
CFB0001917,CLI0196,ASG000746,DUD100471,2026-04-23,4,4,3,4,4,3,5,No,False,,
