performance_id,employee_id,assignment_id,reviewer_id,review_date,review_type,lesson_quality,classroom_management,professionalism,communication,reliability,overall_score,improvement_required,comments
PERF0000752,DUD100364,ASG000577,DUD000066,2022-06-18,Performance Improvement Review,2,4,4,2,3,3.0,False,
PERF0000753,DUD100365,ASG000578,DUD000096,2023-03-31,School Visit,3,3,4,4,4,3.6,False,
PERF0000754,DUD100365,ASG000578,DUD000001,2024-06-08,Six-Month Review,4,3,3,3,4,3.4,False,
PERF0000755,DUD100365,ASG000579,DUD000007,2024-08-24,Six-Month Review,3,2,3,2,2,2.4,True,
PERF0000756,DUD100366,ASG000581,DUD000013,2021-07-09,Six-Month Review,4,4,3,4,4,3.8,False,
PERF0000757,DUD100367,ASG000584,DUD000019,2023-04-18,Six-Month Review,5,5,4,5,4,4.6,False,
PERF0000758,DUD100367,ASG000583,DUD000008,2022-07-24,Six-Month Review,2,3,2,1,1,1.8,True,
PERF0000759,DUD100368,ASG000586,DUD000060,2026-04-11,Annual Review,4,4,4,4,4,4.0,False,
PERF0000760,DUD100369,ASG000587,DUD000032,2026-01-02,Performance Improvement Review,5,5,4,3,4,4.2,False,
PERF0000761,DUD100370,ASG000588,DUD000037,2025-11-01,School Visit,5,5,5,4,5,4.8,False,
PERF0000762,DUD100371,ASG000590,DUD000093,2026-05-24,Annual Review,3,4,4,4,5,4.0,False,
PERF0000763,DUD100371,ASG000589,DUD000073,2021-07-19,Performance Improvement Review,5,4,4,5,4,4.4,False,
PERF0000764,DUD100372,ASG000591,DUD000059,2022-11-19,Six-Month Review,2,4,3,2,2,2.6,True,
PERF0000765,DUD100372,ASG000591,DUD000015,2022-12-03,Annual Review,3,3,3,3,2,2.8,True,
PERF0000766,DUD100372,ASG000591,DUD000022,2023-02-18,Annual Review,5,4,3,5,3,4.0,False,
PERF0000767,DUD100373,ASG000592,DUD000026,2025-11-19,Performance Improvement Review,2,1,3,2,2,2.0,True,
PERF0000768,DUD100374,ASG000593,DUD000047,2024-08-11,Performance Improvement Review,5,4,5,4,5,4.6,False,
PERF0000769,DUD100375,ASG000594,DUD000050,2026-06-03,Six-Month Review,2,2,1,1,3,1.8,True,
PERF0000770,DUD100375,ASG000596,DUD000028,2027-05-14,Performance Improvement Review,4,4,3,4,4,3.8,False,
PERF0000771,DUD100375,ASG000594,DUD000029,2026-03-20,Six-Month Review,3,4,3,2,4,3.2,False,
PERF0000772,DUD100376,ASG000597,DUD000018,2022-09-24,Six-Month Review,4,4,5,5,4,4.4,False,
PERF0000773,DUD100376,ASG000597,DUD000086,2023-10-03,Performance Improvement Review,4,4,5,4,5,4.4,False,
PERF0000774,DUD100377,ASG000598,DUD000075,2022-08-10,Performance Improvement Review,3,2,4,3,4,3.2,False,
PERF0000775,DUD100378,ASG000599,DUD000047,2021-05-02,Six-Month Review,4,4,4,3,4,3.8,False,
PERF0000776,DUD100378,ASG000599,DUD000054,2021-04-14,Six-Month Review,4,5,4,5,5,4.6,False,
PERF0000777,DUD100378,ASG000600,DUD000068,2022-03-20,School Visit,4,3,3,4,4,3.6,False,
PERF0000778,DUD100379,ASG000603,DUD000067,2024-09-29,Annual Review,4,5,4,4,5,4.4,False,
PERF0000779,DUD100380,ASG000604,DUD000030,2025-05-24,Annual Review,4,5,5,5,5,4.8,False,
PERF0000780,DUD100380,ASG000604,DUD000057,2026-04-07,Performance Improvement Review,5,4,3,5,5,4.4,False,
PERF0000781,DUD100380,ASG000604,DUD000089,2026-07-15,Performance Improvement Review,4,4,4,3,5,4.0,False,
PERF0000782,DUD100381,ASG000605,DUD000038,2025-02-07,School Visit,2,2,1,2,2,1.8,True,
PERF0000783,DUD100381,ASG000605,DUD000038,2025-08-05,Performance Improvement Review,4,3,3,2,4,3.2,False,
PERF0000784,DUD100381,ASG000605,DUD000012,2026-03-02,School Visit,5,5,4,5,5,4.8,False,
PERF0000785,DUD100382,ASG000607,DUD000044,2024-01-10,Six-Month Review,4,5,5,5,3,4.4,False,
PERF0000786,DUD100382,ASG000608,DUD000085,2024-09-22,Performance Improvement Review,4,3,3,3,4,3.4,False,
PERF0000787,DUD100383,ASG000609,DUD000075,2025-08-06,School Visit,5,5,4,5,4,4.6,False,
PERF0000788,DUD100384,ASG000610,DUD000069,2024-07-15,Annual Review,3,3,3,4,3,3.2,False,
PERF0000789,DUD100384,ASG000610,DUD000093,2023-12-06,School Visit,4,4,4,4,4,4.0,False,
PERF0000790,DUD100385,ASG000611,DUD000041,2025-03-22,Performance Improvement Review,2,1,1,1,1,1.2,True,
PERF0000791,DUD100386,ASG000613,DUD000093,2025-07-22,School Visit,5,5,4,5,5,4.8,False,
PERF0000792,DUD100386,ASG000612,DUD000090,2023-07-22,Six-Month Review,4,5,4,4,4,4.2,False,
PERF0000793,DUD100386,ASG000613,DUD000006,2025-01-26,School Visit,4,5,4,4,5,4.4,False,
PERF0000794,DUD100387,ASG000614,DUD000074,2026-07-09,Six-Month Review,4,4,4,3,4,3.8,False,
PERF0000795,DUD100387,ASG000614,DUD000023,2023-09-06,Six-Month Review,2,3,3,4,3,3.0,False,
PERF0000796,DUD100388,ASG000615,DUD000025,2026-06-16,Performance Improvement Review,4,5,5,5,4,4.6,False,
PERF0000797,DUD100388,ASG000615,DUD000078,2025-11-18,Performance Improvement Review,4,5,4,4,4,4.2,False,
PERF0000798,DUD100388,ASG000615,DUD000099,2026-06-30,Annual Review,5,5,5,4,5,4.8,False,
PERF0000799,DUD100389,ASG000616,DUD000054,2026-04-05,School Visit,4,4,5,3,3,3.8,False,
PERF0000800,DUD100389,ASG000616,DUD000057,2026-06-02,Performance Improvement Review,4,5,3,4,4,4.0,False,
PERF0000801,DUD100390,ASG000617,DUD000060,2025-11-27,School Visit,3,4,4,3,5,3.8,False,
PERF0000802,DUD100391,ASG000618,DUD000028,2025-08-15,School Visit,5,5,4,3,3,4.0,False,
PERF0000803,DUD100391,ASG000618,DUD000065,2024-11-04,Six-Month Review,5,3,4,5,5,4.4,False,
PERF0000804,DUD100391,ASG000618,DUD000091,2023-08-24,Six-Month Review,2,4,3,4,2,3.0,False,
PERF0000805,DUD100392,ASG000619,DUD000020,2025-05-24,Six-Month Review,5,5,5,5,4,4.8,False,
PERF0000806,DUD100392,ASG000619,DUD000064,2025-04-28,Performance Improvement Review,2,2,2,2,2,2.0,True,
PERF0000807,DUD100392,ASG000619,DUD000091,2026-06-14,Annual Review,5,5,5,5,5,5.0,False,
PERF0000808,DUD100393,ASG000621,DUD000028,2026-04-24,Performance Improvement Review,3,3,4,4,3,3.4,False,
PERF0000809,DUD100394,ASG000622,DUD000011,2026-03-12,Six-Month Review,1,2,2,1,3,1.8,True,
PERF0000810,DUD100394,ASG000622,DUD000031,2026-04-09,School Visit,4,3,3,4,3,3.4,False,
PERF0000811,DUD100395,ASG000623,DUD000022,2023-09-10,Annual Review,5,5,5,5,5,5.0,False,
PERF0000812,DUD100395,ASG000624,DUD000086,2024-06-18,Performance Improvement Review,3,2,3,3,2,2.6,True,
PERF0000813,DUD100395,ASG000624,DUD000013,2025-05-03,School Visit,2,2,2,1,1,1.6,True,
PERF0000814,DUD100396,ASG000626,DUD000044,2027-07-11,Six-Month Review,4,5,5,5,5,4.8,False,
PERF0000815,DUD100397,ASG000627,DUD000085,2024-10-29,Performance Improvement Review,5,4,3,3,5,4.0,False,
PERF0000816,DUD100397,ASG000627,DUD000022,2024-08-06,School Visit,4,3,2,2,3,2.8,True,
PERF0000817,DUD100397,ASG000628,DUD000029,2026-03-10,Six-Month Review,4,4,5,4,3,4.0,False,
PERF0000818,DUD100398,ASG000630,DUD000081,2024-04-09,Six-Month Review,4,3,3,5,5,4.0,False,
PERF0000819,DUD100398,ASG000630,DUD000049,2024-04-11,School Visit,4,3,3,4,4,3.6,False,
PERF0000820,DUD100399,ASG000632,DUD000062,2026-03-14,Performance Improvement Review,4,4,5,4,5,4.4,False,
PERF0000821,DUD100399,ASG000632,DUD000028,2025-01-18,Six-Month Review,5,5,5,5,5,5.0,False,
PERF0000822,DUD100399,ASG000632,DUD000062,2026-05-12,Performance Improvement Review,4,4,5,5,5,4.6,False,
PERF0000823,DUD100400,ASG000633,DUD000020,2025-12-11,Six-Month Review,4,5,5,5,4,4.6,False,
PERF0000824,DUD100400,ASG000633,DUD000070,2025-08-21,Annual Review,5,4,4,4,4,4.2,False,
PERF0000825,DUD100401,ASG000634,DUD000029,2024-06-14,Six-Month Review,3,2,2,3,3,2.6,True,
PERF0000826,DUD100401,ASG000634,DUD000026,2024-04-27,School Visit,3,3,3,3,4,3.2,False,
PERF0000827,DUD100401,ASG000635,DUD000020,2025-09-19,Annual Review,4,4,4,3,3,3.6,False,
PERF0000828,DUD100402,ASG000636,DUD000078,2026-01-16,Six-Month Review,3,4,4,3,3,3.4,False,
PERF0000829,DUD100402,ASG000636,DUD000047,2025-11-26,Performance Improvement Review,3,3,4,4,3,3.4,False,
PERF0000830,DUD100403,ASG000638,DUD000010,2023-07-05,Six-Month Review,4,4,3,2,4,3.4,False,
PERF0000831,DUD100404,ASG000639,DUD000026,2022-11-23,Performance Improvement Review,3,4,3,3,5,3.6,False,
PERF0000832,DUD100404,ASG000639,DUD000068,2022-04-19,Six-Month Review,5,4,4,5,4,4.4,False,
PERF0000833,DUD100405,ASG000641,DUD000073,2024-07-25,Six-Month Review,4,3,4,2,2,3.0,False,
PERF0000834,DUD100405,ASG000641,DUD000090,2025-01-09,Six-Month Review,4,4,4,3,4,3.8,False,
PERF0000835,DUD100406,ASG000642,DUD000021,2026-07-15,Six-Month Review,5,5,5,5,5,5.0,False,
PERF0000836,DUD100406,ASG000642,DUD000088,2026-03-23,Performance Improvement Review,5,3,4,4,4,4.0,False,
PERF0000837,DUD100407,ASG000644,DUD000036,2026-06-17,Performance Improvement Review,3,3,3,2,4,3.0,False,
PERF0000838,DUD100408,ASG000645,DUD000044,2024-05-15,Annual Review,4,4,3,3,3,3.4,False,
PERF0000839,DUD100408,ASG000645,DUD000044,2024-01-12,School Visit,2,2,3,3,4,2.8,True,
PERF0000840,DUD100409,ASG000646,DUD000045,2024-08-16,School Visit,4,5,5,5,5,4.8,False,
PERF0000841,DUD100410,ASG000647,DUD000065,2022-09-05,Performance Improvement Review,2,2,3,3,2,2.4,True,
PERF0000842,DUD100411,ASG000649,DUD000064,2024-12-17,Performance Improvement Review,5,5,3,3,5,4.2,False,
PERF0000843,DUD100412,ASG000650,DUD000050,2025-08-01,Annual Review,4,3,4,2,3,3.2,False,
PERF0000844,DUD100412,ASG000650,DUD000096,2024-07-21,Six-Month Review,3,3,3,3,2,2.8,True,
PERF0000845,DUD100413,ASG000651,DUD000042,2026-03-27,Performance Improvement Review,3,3,3,5,3,3.4,False,
PERF0000846,DUD100413,ASG000651,DUD000094,2025-08-14,Performance Improvement Review,4,4,5,4,4,4.2,False,
PERF0000847,DUD100414,ASG000653,DUD000011,2026-01-27,Six-Month Review,5,4,5,5,4,4.6,False,
PERF0000848,DUD100414,ASG000652,DUD000075,2025-08-31,Six-Month Review,5,5,5,5,4,4.8,False,
PERF0000849,DUD100415,ASG000655,DUD000071,2025-08-27,Annual Review,3,4,3,4,4,3.6,False,
PERF0000850,DUD100416,ASG000657,DUD000055,2026-06-14,Six-Month Review,3,5,4,4,4,4.0,False,
PERF0000851,DUD100416,ASG000656,DUD000018,2024-07-13,Six-Month Review,5,5,5,5,4,4.8,False,
PERF0000852,DUD100417,ASG000658,DUD000064,2022-02-28,Annual Review,4,2,3,3,3,3.0,False,
PERF0000853,DUD100418,ASG000661,DUD000035,2026-08-09,Performance Improvement Review,2,3,3,2,3,2.6,True,
PERF0000854,DUD100419,ASG000662,DUD000043,2021-11-03,School Visit,5,5,4,3,4,4.2,False,
PERF0000855,DUD100419,ASG000662,DUD000066,2021-10-18,Performance Improvement Review,4,4,5,4,5,4.4,False,
PERF0000856,DUD100419,ASG000662,DUD000092,2022-01-25,School Visit,4,5,4,5,3,4.2,False,
PERF0000857,DUD100420,ASG000663,DUD000053,2026-01-24,School Visit,2,2,2,3,1,2.0,True,
PERF0000858,DUD100421,ASG000665,DUD000050,2026-03-27,School Visit,3,2,4,3,3,3.0,False,
PERF0000859,DUD100421,ASG000664,DUD000021,2025-10-12,School Visit,4,4,4,4,5,4.2,False,
PERF0000860,DUD100421,ASG000664,DUD000097,2025-08-18,Six-Month Review,3,5,3,5,5,4.2,False,
PERF0000861,DUD100422,ASG000667,DUD000025,2022-12-08,Annual Review,5,5,5,5,5,5.0,False,
PERF0000862,DUD100422,ASG000666,DUD000066,2022-09-02,Six-Month Review,3,5,5,5,5,4.6,False,
PERF0000863,DUD100422,ASG000667,DUD000041,2022-12-28,Performance Improvement Review,4,5,5,5,5,4.8,False,
PERF0000864,DUD100423,ASG000669,DUD000100,2025-11-30,Performance Improvement Review,4,5,4,3,3,3.8,False,
PERF0000865,DUD100424,ASG000670,DUD000020,2026-08-15,School Visit,5,5,5,5,5,5.0,False,
PERF0000866,DUD100424,ASG000670,DUD000011,2025-09-30,School Visit,5,5,4,5,5,4.8,False,
PERF0000867,DUD100424,ASG000670,DUD000056,2025-08-05,School Visit,4,5,4,4,5,4.4,False,
PERF0000868,DUD100425,ASG000671,DUD000013,2021-10-22,Six-Month Review,2,3,3,2,3,2.6,True,
PERF0000869,DUD100426,ASG000673,DUD000025,2022-02-08,Annual Review,5,5,5,5,5,5.0,False,
PERF0000870,DUD100426,ASG000673,DUD000052,2022-02-02,School Visit,5,4,5,5,4,4.6,False,
PERF0000871,DUD100426,ASG000673,DUD000067,2022-02-05,Performance Improvement Review,3,4,3,2,2,2.8,True,
PERF0000872,DUD100427,ASG000675,DUD000069,2025-10-21,Annual Review,4,4,4,3,4,3.8,False,
PERF0000873,DUD100427,ASG000675,DUD000052,2025-10-17,Performance Improvement Review,4,4,3,4,5,4.0,False,
PERF0000874,DUD100427,ASG000675,DUD000100,2026-01-07,Performance Improvement Review,5,4,4,4,4,4.2,False,
PERF0000875,DUD100428,ASG000676,DUD000080,2022-01-09,Annual Review,4,5,5,4,5,4.6,False,
PERF0000876,DUD100429,ASG000677,DUD000011,2022-10-09,Annual Review,5,5,5,5,4,4.8,False,
PERF0000877,DUD100430,ASG000678,DUD000031,2021-11-13,Six-Month Review,5,5,5,4,5,4.8,False,
PERF0000878,DUD100430,ASG000678,DUD000095,2021-10-30,Performance Improvement Review,3,3,4,3,5,3.6,False,
PERF0000879,DUD100430,ASG000680,DUD000002,2024-10-20,Annual Review,4,4,4,5,4,4.2,False,
PERF0000880,DUD100431,ASG000681,DUD000024,2022-06-01,Six-Month Review,4,5,4,4,4,4.2,False,
PERF0000881,DUD100431,ASG000682,DUD000066,2024-07-04,School Visit,5,5,5,4,5,4.8,False,
PERF0000882,DUD100431,ASG000682,DUD000046,2025-05-28,Annual Review,4,5,4,3,5,4.2,False,
PERF0000883,DUD100432,ASG000684,DUD000097,2025-07-19,School Visit,4,3,4,2,2,3.0,False,
PERF0000884,DUD100433,ASG000685,DUD000080,2026-01-18,Annual Review,4,3,4,2,4,3.4,False,
PERF0000885,DUD100433,ASG000685,DUD000030,2025-07-06,School Visit,3,4,4,3,5,3.8,False,
PERF0000886,DUD100433,ASG000686,DUD000094,2027-10-15,Six-Month Review,5,4,5,5,5,4.8,False,
PERF0000887,DUD100434,ASG000688,DUD000084,2026-04-16,Performance Improvement Review,5,4,5,5,4,4.6,False,
PERF0000888,DUD100434,ASG000688,DUD000001,2026-05-13,Annual Review,5,5,5,5,5,5.0,False,
PERF0000889,DUD100435,ASG000689,DUD000018,2024-06-05,Performance Improvement Review,2,2,2,3,3,2.4,True,
PERF0000890,DUD100435,ASG000689,DUD000009,2024-05-17,Six-Month Review,5,5,5,3,5,4.6,False,
PERF0000891,DUD100435,ASG000689,DUD000098,2024-07-07,School Visit,5,4,5,5,5,4.8,False,
PERF0000892,DUD100436,ASG000690,DUD000055,2025-11-12,School Visit,4,4,4,3,4,3.8,False,
PERF0000893,DUD100436,ASG000690,DUD000025,2025-08-10,Six-Month Review,5,4,4,5,5,4.6,False,
PERF0000894,DUD100437,ASG000691,DUD000037,2024-03-01,Annual Review,3,4,3,3,2,3.0,False,
PERF0000895,DUD100437,ASG000691,DUD000082,2025-03-09,School Visit,5,5,5,5,5,5.0,False,
PERF0000896,DUD100437,ASG000691,DUD000062,2024-03-15,Six-Month Review,2,2,2,2,2,2.0,True,
PERF0000897,DUD100438,ASG000692,DUD000007,2026-09-17,Annual Review,2,2,3,2,2,2.2,True,
PERF0000898,DUD100438,ASG000692,DUD000014,2026-10-04,Performance Improvement Review,5,5,4,4,5,4.6,False,
PERF0000899,DUD100438,ASG000692,DUD000100,2026-01-28,School Visit,4,5,4,4,5,4.4,False,
PERF0000900,DUD100439,ASG000695,DUD000053,2027-06-30,Performance Improvement Review,5,5,5,5,4,4.8,False,
PERF0000901,DUD100439,ASG000694,DUD000070,2026-05-19,Performance Improvement Review,5,3,5,4,4,4.2,False,
PERF0000902,DUD100439,ASG000695,DUD000038,2027-06-22,Performance Improvement Review,4,4,5,4,4,4.2,False,
PERF0000903,DUD100440,ASG000696,DUD000078,2025-07-13,Annual Review,3,3,4,5,4,3.8,False,
PERF0000904,DUD100441,ASG000697,DUD000049,2024-11-06,School Visit,5,4,3,5,5,4.4,False,
PERF0000905,DUD100441,ASG000697,DUD000016,2024-06-03,Annual Review,2,3,2,1,2,2.0,True,
PERF0000906,DUD100441,ASG000697,DUD000093,2026-07-12,Performance Improvement Review,3,1,2,3,2,2.2,True,
PERF0000907,DUD100442,ASG000698,DUD000075,2024-12-09,Performance Improvement Review,3,4,3,3,4,3.4,False,
PERF0000908,DUD100443,ASG000699,DUD000027,2025-10-15,Annual Review,4,4,3,3,2,3.2,False,
PERF0000909,DUD100444,ASG000700,DUD000058,2022-11-28,Annual Review,2,3,4,3,4,3.2,False,
PERF0000910,DUD100444,ASG000701,DUD000007,2024-08-12,Annual Review,3,2,2,2,1,2.0,True,
PERF0000911,DUD100444,ASG000700,DUD000061,2022-10-31,Six-Month Review,4,4,4,4,5,4.2,False,
PERF0000912,DUD100445,ASG000702,DUD000001,2025-10-11,Six-Month Review,5,5,5,4,5,4.8,False,
PERF0000913,DUD100445,ASG000702,DUD000021,2025-03-10,Annual Review,4,4,5,4,5,4.4,False,
PERF0000914,DUD100445,ASG000702,DUD000094,2025-03-28,School Visit,5,5,5,5,5,5.0,False,
PERF0000915,DUD100446,ASG000705,DUD000012,2027-08-19,School Visit,1,1,1,1,1,1.0,True,
PERF0000916,DUD100447,ASG000707,DUD000063,2026-03-22,Annual Review,4,3,4,3,4,3.6,False,
PERF0000917,DUD100448,ASG000708,DUD000012,2022-06-25,Annual Review,4,3,3,3,3,3.2,False,
PERF0000918,DUD100448,ASG000708,DUD000046,2022-11-10,Performance Improvement Review,4,5,5,5,5,4.8,False,
PERF0000919,DUD100449,ASG000709,DUD000056,2025-07-28,Performance Improvement Review,5,4,5,4,5,4.6,False,
PERF0000920,DUD100449,ASG000709,DUD000075,2026-01-01,Six-Month Review,5,5,4,5,5,4.8,False,
PERF0000921,DUD100449,ASG000709,DUD000057,2026-06-07,Annual Review,5,5,5,5,5,5.0,False,
PERF0000922,DUD100450,ASG000710,DUD000048,2022-04-17,Six-Month Review,4,3,4,4,5,4.0,False,
PERF0000923,DUD100450,ASG000710,DUD000052,2021-10-02,Performance Improvement Review,5,4,5,5,5,4.8,False,
PERF0000924,DUD100451,ASG000711,DUD000033,2023-07-20,School Visit,5,4,3,5,4,4.2,False,
PERF0000925,DUD100451,ASG000711,DUD000007,2023-06-23,School Visit,5,3,4,3,4,3.8,False,
PERF0000926,DUD100452,ASG000714,DUD000009,2025-12-23,Six-Month Review,4,5,5,3,3,4.0,False,
PERF0000927,DUD100453,ASG000716,DUD000099,2023-05-27,School Visit,3,5,5,4,5,4.4,False,
PERF0000928,DUD100454,ASG000717,DUD000064,2024-05-09,Annual Review,5,4,5,4,3,4.2,False,
PERF0000929,DUD100454,ASG000717,DUD000023,2025-01-21,Six-Month Review,4,3,3,4,2,3.2,False,
PERF0000930,DUD100455,ASG000721,DUD000077,2027-03-04,Six-Month Review,3,3,4,3,3,3.2,False,
PERF0000931,DUD100455,ASG000721,DUD000078,2027-03-12,Performance Improvement Review,4,4,3,3,3,3.4,False,
PERF0000932,DUD100456,ASG000722,DUD000061,2025-11-05,Performance Improvement Review,3,5,5,4,4,4.2,False,
PERF0000933,DUD100456,ASG000722,DUD000012,2026-04-22,Six-Month Review,5,4,4,5,5,4.6,False,
PERF0000934,DUD100456,ASG000722,DUD000031,2025-12-01,School Visit,5,5,4,5,5,4.8,False,
PERF0000935,DUD100457,ASG000724,DUD000086,2024-06-24,Six-Month Review,1,1,1,2,1,1.2,True,
PERF0000936,DUD100457,ASG000724,DUD000031,2024-09-17,Performance Improvement Review,5,5,3,4,4,4.2,False,
PERF0000937,DUD100457,ASG000724,DUD000066,2024-12-13,School Visit,5,5,5,5,4,4.8,False,
PERF0000938,DUD100458,ASG000725,DUD000022,2023-03-22,Six-Month Review,5,4,3,3,4,3.8,False,
PERF0000939,DUD100458,ASG000726,DUD000076,2026-08-17,Six-Month Review,5,4,5,4,3,4.2,False,
PERF0000940,DUD100458,ASG000726,DUD000053,2025-08-30,Performance Improvement Review,5,5,5,5,5,5.0,False,
PERF0000941,DUD100459,ASG000727,DUD000038,2024-07-23,Annual Review,5,4,3,4,4,4.0,False,
PERF0000942,DUD100459,ASG000729,DUD000047,2027-11-16,School Visit,4,4,4,4,3,3.8,False,
PERF0000943,DUD100460,ASG000730,DUD000062,2024-05-10,Performance Improvement Review,4,5,5,5,4,4.6,False,
PERF0000944,DUD100461,ASG000731,DUD000081,2022-02-18,Performance Improvement Review,4,2,2,3,2,2.6,True,
PERF0000945,DUD100461,ASG000731,DUD000017,2021-05-26,Six-Month Review,4,5,5,3,5,4.4,False,
PERF0000946,DUD100461,ASG000731,DUD000028,2021-12-26,School Visit,5,5,4,5,5,4.8,False,
PERF0000947,DUD100462,ASG000734,DUD000088,2024-08-13,School Visit,3,5,4,4,4,4.0,False,
PERF0000948,DUD100462,ASG000732,DUD000034,2022-07-23,School Visit,3,3,2,3,3,2.8,True,
PERF0000949,DUD100462,ASG000733,DUD000058,2023-12-05,School Visit,4,5,4,4,5,4.4,False,
PERF0000950,DUD100463,ASG000735,DUD000067,2024-09-14,School Visit,4,4,5,5,5,4.6,False,
PERF0000951,DUD100463,ASG000735,DUD000005,2023-11-26,School Visit,5,4,5,4,4,4.4,False,
PERF0000952,DUD100464,ASG000737,DUD000017,2026-01-05,School Visit,4,3,2,3,2,2.8,True,
PERF0000953,DUD100465,ASG000738,DUD000051,2026-02-19,Performance Improvement Review,5,5,5,5,4,4.8,False,
PERF0000954,DUD100466,ASG000740,DUD000039,2025-12-13,Six-Month Review,3,3,5,5,5,4.2,False,
PERF0000955,DUD100466,ASG000739,DUD000011,2024-04-07,Annual Review,5,5,4,5,5,4.8,False,
PERF0000956,DUD100467,ASG000742,DUD000026,2026-02-23,Annual Review,4,3,4,2,2,3.0,False,
PERF0000957,DUD100467,ASG000742,DUD000070,2026-03-04,Six-Month Review,3,4,3,2,3,3.0,False,
PERF0000958,DUD100468,ASG000743,DUD000078,2026-06-26,Annual Review,4,3,2,3,2,2.8,True,
PERF0000959,DUD100468,ASG000743,DUD000006,2022-09-05,School Visit,5,5,3,3,4,4.0,False,
PERF0000960,DUD100469,ASG000744,DUD000058,2024-05-29,School Visit,5,4,4,4,5,4.4,False,
PERF0000961,DUD100469,ASG000744,DUD000028,2024-02-12,School Visit,3,5,4,4,3,3.8,False,
PERF0000962,DUD100470,ASG000745,DUD000035,2024-10-17,Six-Month Review,4,4,2,2,2,2.8,True,
PERF0000963,DUD100470,ASG000745,DUD000003,2025-04-21,Annual Review,5,4,4,5,4,4.4,False,
PERF0000964,DUD100471,ASG000746,DUD000028,2026-08-03,School Visit,4,3,4,4,3,3.6,False,
PERF0000965,DUD100472,ASG000747,DUD000056,2025-03-26,Annual Review,4,5,4,5,3,4.2,False,
PERF0000966,DUD100473,ASG000748,DUD000049,2022-10-22,School Visit,4,4,4,3,5,4.0,False,
PERF0000967,DUD100473,ASG000748,DUD000082,2025-10-30,Annual Review,2,4,3,4,2,3.0,False,
PERF0000968,DUD100474,ASG000749,DUD000017,2026-05-14,Performance Improvement Review,4,5,4,3,4,4.0,False,
PERF0000969,DUD100474,ASG000749,DUD000007,2026-01-30,Annual Review,4,3,3,4,5,3.8,False,
PERF0000970,DUD100474,ASG000749,DUD000071,2026-05-30,Performance Improvement Review,5,5,5,5,5,5.0,False,
PERF0000971,DUD100475,ASG000750,DUD000097,2023-01-15,Six-Month Review,2,2,3,4,3,2.8,True,
PERF0000972,DUD100475,ASG000750,DUD000094,2023-11-18,School Visit,3,2,2,3,2,2.4,True,
PERF0000973,DUD100476,ASG000751,DUD000081,2023-02-17,Six-Month Review,5,5,4,5,4,4.6,False,
PERF0000974,DUD100477,ASG000753,DUD000024,2024-10-01,Six-Month Review,5,4,4,5,4,4.4,False,
PERF0000975,DUD100477,ASG000753,DUD000060,2024-08-21,Performance Improvement Review,5,5,5,5,5,5.0,False,
PERF0000976,DUD100477,ASG000752,DUD000009,2024-04-12,Performance Improvement Review,4,3,5,4,3,3.8,False,
PERF0000977,DUD100478,ASG000754,DUD000090,2023-11-08,School Visit,5,3,3,4,4,3.8,False,
PERF0000978,DUD100479,ASG000756,DUD000008,2026-04-22,School Visit,4,5,4,4,5,4.4,False,
PERF0000979,DUD100480,ASG000757,DUD000056,2025-02-25,Performance Improvement Review,1,2,2,1,1,1.4,True,
PERF0000980,DUD100480,ASG000757,DUD000051,2025-11-24,Performance Improvement Review,4,3,4,5,4,4.0,False,
PERF0000981,DUD100480,ASG000757,DUD000074,2025-07-31,School Visit,4,4,4,3,5,4.0,False,
PERF0000982,DUD100481,ASG000758,DUD000031,2022-11-09,Six-Month Review,3,4,3,4,4,3.6,False,
PERF0000983,DUD100481,ASG000758,DUD000032,2023-08-23,Performance Improvement Review,2,1,2,3,3,2.2,True,
PERF0000984,DUD100482,ASG000759,DUD000038,2025-09-10,Six-Month Review,5,5,5,5,5,5.0,False,
