attendance_id,employee_id,assignment_id,attendance_date,attendance_status,absence_reason,approved_flag
ATD0003562,DUD100243,ASG000369,2024-04-19,Present,,True
ATD0003563,DUD100243,ASG000369,2024-05-14,Present,,True
ATD0003564,DUD100243,ASG000369,2024-05-21,Present,,True
ATD0003565,DUD100243,ASG000369,2024-05-23,Present,,True
ATD0003566,DUD100243,ASG000369,2024-07-06,Present,,True
ATD0003567,DUD100243,ASG000369,2025-05-08,Present,,True
ATD0003568,DUD100243,ASG000369,2026-05-07,Present,,True
ATD0003569,DUD100243,ASG000369,2026-05-29,Present,,True
ATD0003570,DUD100244,ASG000370,2024-06-16,Present,,True
ATD0003571,DUD100244,ASG000370,2024-11-02,Present,,True
ATD0003572,DUD100244,ASG000370,2024-11-10,Present,,True
ATD0003573,DUD100244,ASG000370,2025-02-02,Present,,True
ATD0003574,DUD100244,ASG000370,2025-04-01,Sick Leave,Illness,True
ATD0003575,DUD100244,ASG000370,2025-05-06,Present,,True
ATD0003576,DUD100244,ASG000370,2025-08-25,Present,,True
ATD0003577,DUD100244,ASG000370,2025-09-26,Present,,True
ATD0003578,DUD100244,ASG000370,2025-11-07,Absent,Personal Reasons,True
ATD0003579,DUD100244,ASG000370,2026-02-03,Present,,True
ATD0003580,DUD100244,ASG000370,2026-03-14,Present,,True
ATD0003581,DUD100244,ASG000370,2026-06-29,Present,,True
ATD0003582,DUD100245,ASG000371,2023-06-06,Present,,True
ATD0003583,DUD100245,ASG000371,2023-08-02,Paid Leave,Annual Leave,True
ATD0003584,DUD100245,ASG000371,2023-08-13,Present,,True
ATD0003585,DUD100245,ASG000371,2023-09-29,Present,,True
ATD0003586,DUD100245,ASG000371,2023-10-09,Present,,True
ATD0003587,DUD100245,ASG000371,2023-10-14,Absent,Unreported Absence,False
ATD0003588,DUD100245,ASG000371,2023-11-20,Present,,True
ATD0003589,DUD100245,ASG000371,2023-11-27,Present,,True
ATD0003590,DUD100245,ASG000371,2023-12-21,Present,,True
ATD0003591,DUD100245,ASG000371,2023-12-22,Present,,True
ATD0003592,DUD100245,ASG000371,2024-01-08,Present,,True
ATD0003593,DUD100245,ASG000372,2024-03-15,Present,,True
ATD0003594,DUD100245,ASG000372,2024-03-20,Present,,True
ATD0003595,DUD100245,ASG000372,2024-05-12,Present,,True
ATD0003596,DUD100245,ASG000372,2024-05-16,Paid Leave,Annual Leave,True
ATD0003597,DUD100245,ASG000372,2024-06-08,Present,,True
ATD0003598,DUD100245,ASG000372,2024-07-12,Present,,True
ATD0003599,DUD100245,ASG000372,2024-07-22,Present,,True
ATD0003600,DUD100245,ASG000372,2024-10-22,Present,,True
ATD0003601,DUD100245,ASG000373,2024-12-18,Present,,True
ATD0003602,DUD100245,ASG000373,2025-01-10,Present,,True
ATD0003603,DUD100245,ASG000373,2025-04-23,Present,,True
ATD0003604,DUD100245,ASG000373,2025-06-02,Paid Leave,Annual Leave,True
ATD0003605,DUD100245,ASG000373,2025-06-23,Present,,True
ATD0003606,DUD100245,ASG000373,2025-07-20,Paid Leave,Annual Leave,True
ATD0003607,DUD100245,ASG000373,2025-07-28,Paid Leave,Annual Leave,True
ATD0003608,DUD100245,ASG000373,2025-09-11,Present,,True
ATD0003609,DUD100245,ASG000373,2026-03-03,Present,,True
ATD0003610,DUD100245,ASG000373,2026-03-20,Present,,True
ATD0003611,DUD100245,ASG000373,2026-04-03,Present,,True
ATD0003612,DUD100245,ASG000373,2026-04-20,Paid Leave,Annual Leave,True
ATD0003613,DUD100246,ASG000374,2025-06-10,Present,,True
ATD0003614,DUD100246,ASG000374,2025-07-09,Present,,True
ATD0003615,DUD100246,ASG000374,2025-08-28,Present,,True
ATD0003616,DUD100246,ASG000374,2025-09-04,Present,,True
ATD0003617,DUD100246,ASG000374,2025-09-17,Present,,True
ATD0003618,DUD100246,ASG000374,2025-09-21,Present,,True
ATD0003619,DUD100246,ASG000374,2025-10-11,Present,,True
ATD0003620,DUD100246,ASG000374,2025-12-20,Present,,True
ATD0003621,DUD100246,ASG000374,2026-01-18,Present,,True
ATD0003622,DUD100246,ASG000374,2026-03-05,Absent,Unreported Absence,False
ATD0003623,DUD100246,ASG000374,2026-05-12,Present,,True
ATD0003624,DUD100246,ASG000374,2026-08-09,Present,,True
ATD0003625,DUD100247,ASG000375,2023-10-02,Paid Leave,Annual Leave,True
ATD0003626,DUD100247,ASG000375,2023-12-31,Sick Leave,Illness,True
ATD0003627,DUD100247,ASG000375,2024-02-02,Present,,True
ATD0003628,DUD100247,ASG000375,2024-03-13,Present,,True
ATD0003629,DUD100247,ASG000375,2024-06-09,Present,,True
ATD0003630,DUD100247,ASG000375,2024-07-04,Absent,Personal Reasons,True
ATD0003631,DUD100247,ASG000375,2024-08-25,Present,,True
ATD0003632,DUD100247,ASG000375,2024-10-29,Present,,True
ATD0003633,DUD100247,ASG000375,2025-01-14,Absent,Transportation Issue,True
ATD0003634,DUD100247,ASG000375,2025-05-10,Sick Leave,Illness,True
ATD0003635,DUD100247,ASG000375,2025-06-02,Sick Leave,Illness,True
ATD0003636,DUD100247,ASG000375,2025-12-25,Present,,True
ATD0003637,DUD100248,ASG000376,2025-10-24,Present,,True
ATD0003638,DUD100248,ASG000376,2025-12-26,Present,,True
ATD0003639,DUD100248,ASG000376,2026-01-23,Present,,True
ATD0003640,DUD100248,ASG000376,2026-02-10,Sick Leave,Illness,True
ATD0003641,DUD100248,ASG000376,2026-02-15,Present,,True
ATD0003642,DUD100248,ASG000376,2026-02-28,Present,,True
ATD0003643,DUD100248,ASG000376,2026-03-04,Present,,True
ATD0003644,DUD100248,ASG000376,2026-03-07,Present,,True
ATD0003645,DUD100248,ASG000377,2026-07-07,Present,,True
ATD0003646,DUD100248,ASG000377,2026-07-19,Present,,True
ATD0003647,DUD100248,ASG000377,2026-08-20,Present,,True
ATD0003648,DUD100248,ASG000378,2026-10-09,Present,,True
ATD0003649,DUD100248,ASG000378,2026-10-18,Present,,True
ATD0003650,DUD100248,ASG000378,2026-11-28,Present,,True
ATD0003651,DUD100248,ASG000378,2027-01-03,Present,,True
ATD0003652,DUD100248,ASG000378,2027-01-04,Present,,True
ATD0003653,DUD100248,ASG000378,2027-04-05,Present,,True
ATD0003654,DUD100249,ASG000379,2025-06-25,Present,,True
ATD0003655,DUD100249,ASG000379,2025-08-22,Present,,True
ATD0003656,DUD100249,ASG000379,2025-11-23,Present,,True
ATD0003657,DUD100249,ASG000379,2025-12-22,Present,,True
ATD0003658,DUD100249,ASG000379,2025-12-29,Present,,True
ATD0003659,DUD100249,ASG000379,2026-01-15,Present,,True
ATD0003660,DUD100249,ASG000379,2026-03-18,Present,,True
ATD0003661,DUD100249,ASG000379,2026-06-02,Present,,True
ATD0003662,DUD100249,ASG000379,2026-06-12,Present,,True
ATD0003663,DUD100249,ASG000379,2026-06-29,Present,,True
ATD0003664,DUD100249,ASG000379,2026-08-20,Present,,True
ATD0003665,DUD100249,ASG000379,2026-09-17,Present,,True
ATD0003666,DUD100249,ASG000380,2026-11-01,Present,,True
ATD0003667,DUD100249,ASG000380,2027-01-07,Absent,Unreported Absence,False
ATD0003668,DUD100249,ASG000380,2027-03-05,Present,,True
ATD0003669,DUD100249,ASG000380,2027-03-25,Present,,True
ATD0003670,DUD100249,ASG000380,2027-04-23,Present,,True
ATD0003671,DUD100249,ASG000380,2027-07-23,Present,,True
ATD0003672,DUD100249,ASG000380,2027-08-20,Present,,True
ATD0003673,DUD100249,ASG000380,2027-08-29,Present,,True
ATD0003674,DUD100249,ASG000380,2027-10-13,Present,,True
ATD0003675,DUD100249,ASG000380,2027-10-22,Absent,Transportation Issue,True
ATD0003676,DUD100249,ASG000380,2027-11-14,Paid Leave,Annual Leave,True
ATD0003677,DUD100249,ASG000380,2027-12-10,Present,,True
ATD0003678,DUD100250,ASG000381,2021-03-31,Present,,True
ATD0003679,DUD100250,ASG000381,2021-05-14,Present,,True
ATD0003680,DUD100250,ASG000381,2021-05-16,Absent,Personal Reasons,True
ATD0003681,DUD100250,ASG000381,2021-08-10,Present,,True
ATD0003682,DUD100250,ASG000382,2021-10-16,Present,,True
ATD0003683,DUD100250,ASG000382,2021-12-14,Present,,True
ATD0003684,DUD100250,ASG000382,2022-07-19,Present,,True
ATD0003685,DUD100250,ASG000382,2023-04-01,Present,,True
ATD0003686,DUD100250,ASG000382,2024-01-31,Present,,True
ATD0003687,DUD100250,ASG000382,2024-02-05,Present,,True
ATD0003688,DUD100250,ASG000382,2024-08-12,Present,,True
ATD0003689,DUD100250,ASG000382,2025-08-03,Present,,True
ATD0003690,DUD100250,ASG000382,2025-08-04,Present,,True
ATD0003691,DUD100250,ASG000382,2025-12-23,Paid Leave,Annual Leave,True
ATD0003692,DUD100250,ASG000382,2026-02-22,Present,,True
ATD0003693,DUD100250,ASG000382,2026-06-05,Sick Leave,Illness,True
ATD0003694,DUD100251,ASG000383,2021-12-22,Present,,True
ATD0003695,DUD100251,ASG000383,2021-12-29,Present,,True
ATD0003696,DUD100251,ASG000383,2022-02-02,Absent,Unreported Absence,False
ATD0003697,DUD100251,ASG000383,2022-03-31,Present,,True
ATD0003698,DUD100251,ASG000383,2022-04-02,Present,,True
ATD0003699,DUD100251,ASG000384,2022-05-15,Present,,True
ATD0003700,DUD100251,ASG000384,2022-07-27,Absent,Personal Reasons,True
ATD0003701,DUD100251,ASG000384,2022-08-23,Present,,True
ATD0003702,DUD100251,ASG000384,2022-08-25,Sick Leave,Illness,True
ATD0003703,DUD100251,ASG000384,2022-09-27,Present,,True
ATD0003704,DUD100251,ASG000384,2022-10-22,Absent,Personal Reasons,True
ATD0003705,DUD100251,ASG000384,2022-11-19,Present,,True
ATD0003706,DUD100251,ASG000384,2022-11-20,Present,,True
ATD0003707,DUD100251,ASG000385,2023-01-08,Present,,True
ATD0003708,DUD100251,ASG000385,2023-01-20,Absent,Personal Reasons,True
ATD0003709,DUD100251,ASG000385,2023-01-30,Present,,True
ATD0003710,DUD100252,ASG000386,2024-01-12,Present,,True
ATD0003711,DUD100252,ASG000386,2024-01-17,Present,,True
ATD0003712,DUD100252,ASG000386,2024-01-26,Paid Leave,Annual Leave,True
ATD0003713,DUD100252,ASG000386,2024-08-15,Present,,True
ATD0003714,DUD100252,ASG000386,2024-10-08,Present,,True
ATD0003715,DUD100252,ASG000386,2024-10-10,Present,,True
ATD0003716,DUD100252,ASG000386,2024-10-13,Present,,True
ATD0003717,DUD100252,ASG000386,2025-07-05,Present,,True
ATD0003718,DUD100252,ASG000386,2025-10-11,Present,,True
ATD0003719,DUD100252,ASG000386,2026-02-14,Present,,True
ATD0003720,DUD100252,ASG000386,2026-07-13,Present,,True
ATD0003721,DUD100252,ASG000386,2026-08-12,Present,,True
ATD0003722,DUD100253,ASG000387,2023-02-16,Present,,True
ATD0003723,DUD100253,ASG000387,2023-03-09,Present,,True
ATD0003724,DUD100253,ASG000387,2023-04-13,Present,,True
ATD0003725,DUD100253,ASG000387,2023-04-27,Present,,True
ATD0003726,DUD100253,ASG000387,2023-05-08,Present,,True
ATD0003727,DUD100253,ASG000387,2023-05-17,Present,,True
ATD0003728,DUD100253,ASG000387,2023-05-25,Sick Leave,Illness,True
ATD0003729,DUD100253,ASG000387,2023-06-16,Present,,True
ATD0003730,DUD100254,ASG000388,2023-05-08,Present,,True
ATD0003731,DUD100254,ASG000388,2023-05-25,Present,,True
ATD0003732,DUD100254,ASG000388,2023-06-18,Paid Leave,Annual Leave,True
ATD0003733,DUD100254,ASG000388,2023-07-03,Present,,True
ATD0003734,DUD100254,ASG000388,2023-08-25,Present,,True
ATD0003735,DUD100254,ASG000388,2023-09-19,Present,,True
ATD0003736,DUD100254,ASG000388,2023-11-29,Present,,True
ATD0003737,DUD100254,ASG000388,2024-02-09,Present,,True
ATD0003738,DUD100254,ASG000388,2024-05-04,Present,,True
ATD0003739,DUD100254,ASG000388,2024-05-09,Present,,True
ATD0003740,DUD100254,ASG000388,2024-06-15,Present,,True
ATD0003741,DUD100254,ASG000388,2024-06-29,Sick Leave,Illness,True
ATD0003742,DUD100254,ASG000389,2024-10-16,Present,,True
ATD0003743,DUD100254,ASG000389,2024-10-25,Present,,True
ATD0003744,DUD100254,ASG000389,2024-11-15,Paid Leave,Annual Leave,True
ATD0003745,DUD100254,ASG000389,2025-02-24,Present,,True
ATD0003746,DUD100254,ASG000389,2025-05-14,Present,,True
ATD0003747,DUD100254,ASG000389,2025-08-28,Present,,True
ATD0003748,DUD100254,ASG000389,2025-08-30,Present,,True
ATD0003749,DUD100254,ASG000389,2025-09-12,Present,,True
ATD0003750,DUD100254,ASG000389,2025-11-25,Present,,True
ATD0003751,DUD100254,ASG000389,2026-01-14,Present,,True
ATD0003752,DUD100254,ASG000389,2026-03-01,Present,,True
ATD0003753,DUD100254,ASG000389,2026-04-06,Present,,True
ATD0003754,DUD100255,ASG000390,2021-03-23,Present,,True
ATD0003755,DUD100255,ASG000390,2021-04-29,Present,,True
ATD0003756,DUD100255,ASG000390,2021-07-04,Present,,True
ATD0003757,DUD100255,ASG000390,2021-08-11,Present,,True
ATD0003758,DUD100255,ASG000390,2021-08-23,Present,,True
ATD0003759,DUD100255,ASG000390,2021-11-19,Paid Leave,Annual Leave,True
ATD0003760,DUD100255,ASG000390,2021-11-23,Present,,True
ATD0003761,DUD100255,ASG000390,2021-12-23,Present,,True
ATD0003762,DUD100255,ASG000390,2022-01-11,Present,,True
ATD0003763,DUD100255,ASG000390,2022-03-05,Present,,True
ATD0003764,DUD100255,ASG000390,2022-03-17,Present,,True
ATD0003765,DUD100255,ASG000390,2022-04-02,Present,,True
ATD0003766,DUD100255,ASG000391,2023-08-28,Present,,True
ATD0003767,DUD100255,ASG000391,2023-09-03,Present,,True
ATD0003768,DUD100255,ASG000391,2024-05-29,Present,,True
ATD0003769,DUD100255,ASG000391,2024-06-24,Present,,True
ATD0003770,DUD100255,ASG000391,2025-01-03,Present,,True
ATD0003771,DUD100255,ASG000391,2025-04-29,Present,,True
ATD0003772,DUD100255,ASG000391,2025-09-09,Present,,True
ATD0003773,DUD100255,ASG000391,2025-10-18,Present,,True
ATD0003774,DUD100255,ASG000391,2026-03-11,Present,,True
ATD0003775,DUD100255,ASG000391,2026-04-26,Absent,Unreported Absence,False
ATD0003776,DUD100255,ASG000391,2026-06-14,Present,,True
ATD0003777,DUD100255,ASG000391,2026-06-26,Absent,Personal Reasons,True
ATD0003778,DUD100256,ASG000392,2025-07-21,Present,,True
ATD0003779,DUD100256,ASG000392,2025-07-24,Present,,True
ATD0003780,DUD100256,ASG000392,2025-08-03,Sick Leave,Illness,True
ATD0003781,DUD100256,ASG000392,2025-08-13,Present,,True
ATD0003782,DUD100256,ASG000392,2025-10-06,Present,,True
ATD0003783,DUD100256,ASG000392,2025-10-08,Present,,True
ATD0003784,DUD100256,ASG000392,2026-01-10,Present,,True
ATD0003785,DUD100256,ASG000393,2026-02-21,Present,,True
ATD0003786,DUD100256,ASG000393,2026-05-02,Paid Leave,Annual Leave,True
ATD0003787,DUD100256,ASG000393,2026-05-28,Present,,True
ATD0003788,DUD100256,ASG000393,2026-06-04,Present,,True
ATD0003789,DUD100256,ASG000393,2026-06-15,Present,,True
ATD0003790,DUD100256,ASG000393,2026-07-27,Absent,Unreported Absence,False
ATD0003791,DUD100256,ASG000394,2026-10-18,Present,,True
ATD0003792,DUD100256,ASG000394,2026-10-22,Present,,True
ATD0003793,DUD100256,ASG000394,2026-11-20,Present,,True
ATD0003794,DUD100257,ASG000395,2021-11-01,Present,,True
ATD0003795,DUD100257,ASG000395,2022-02-03,Present,,True
ATD0003796,DUD100257,ASG000395,2022-03-04,Absent,Unreported Absence,False
ATD0003797,DUD100257,ASG000395,2022-10-07,Present,,True
ATD0003798,DUD100257,ASG000395,2022-11-25,Present,,True
ATD0003799,DUD100257,ASG000395,2023-08-25,Present,,True
ATD0003800,DUD100257,ASG000395,2025-05-01,Present,,True
ATD0003801,DUD100257,ASG000395,2025-06-15,Absent,Unreported Absence,False
ATD0003802,DUD100257,ASG000395,2025-09-12,Sick Leave,Illness,True
ATD0003803,DUD100257,ASG000395,2025-11-16,Present,,True
ATD0003804,DUD100257,ASG000395,2025-11-28,Present,,True
ATD0003805,DUD100257,ASG000395,2025-12-17,Present,,True
ATD0003806,DUD100258,ASG000396,2023-02-05,Present,,True
ATD0003807,DUD100258,ASG000396,2023-05-28,Present,,True
ATD0003808,DUD100258,ASG000396,2023-06-24,Present,,True
ATD0003809,DUD100258,ASG000396,2023-07-06,Sick Leave,Illness,True
ATD0003810,DUD100258,ASG000396,2023-07-12,Present,,True
ATD0003811,DUD100258,ASG000396,2023-08-07,Present,,True
ATD0003812,DUD100258,ASG000396,2023-08-11,Present,,True
ATD0003813,DUD100258,ASG000396,2023-08-19,Present,,True
ATD0003814,DUD100258,ASG000396,2023-12-11,Present,,True
ATD0003815,DUD100258,ASG000396,2024-05-25,Present,,True
ATD0003816,DUD100258,ASG000396,2025-09-13,Present,,True
ATD0003817,DUD100258,ASG000396,2026-01-04,Present,,True
ATD0003818,DUD100259,ASG000397,2021-08-17,Present,,True
ATD0003819,DUD100259,ASG000397,2021-08-27,Present,,True
ATD0003820,DUD100259,ASG000397,2021-09-13,Present,,True
ATD0003821,DUD100259,ASG000397,2021-09-14,Present,,True
ATD0003822,DUD100259,ASG000397,2021-09-22,Present,,True
ATD0003823,DUD100259,ASG000397,2021-10-24,Present,,True
ATD0003824,DUD100259,ASG000397,2021-12-19,Present,,True
ATD0003825,DUD100259,ASG000397,2022-01-02,Present,,True
ATD0003826,DUD100259,ASG000397,2022-04-02,Absent,Personal Reasons,True
ATD0003827,DUD100259,ASG000397,2022-05-16,Present,,True
ATD0003828,DUD100259,ASG000397,2022-06-06,Paid Leave,Annual Leave,True
ATD0003829,DUD100259,ASG000398,2022-08-04,Present,,True
ATD0003830,DUD100259,ASG000398,2022-08-19,Present,,True
ATD0003831,DUD100259,ASG000398,2022-09-07,Present,,True
ATD0003832,DUD100259,ASG000398,2022-09-10,Present,,True
ATD0003833,DUD100259,ASG000398,2022-10-04,Present,,True
ATD0003834,DUD100259,ASG000398,2022-11-05,Paid Leave,Annual Leave,True
ATD0003835,DUD100259,ASG000398,2022-12-25,Absent,Personal Reasons,True
ATD0003836,DUD100259,ASG000399,2023-05-21,Present,,True
ATD0003837,DUD100259,ASG000399,2023-06-03,Absent,Personal Reasons,True
ATD0003838,DUD100259,ASG000399,2023-07-04,Present,,True
ATD0003839,DUD100259,ASG000399,2023-10-05,Present,,True
ATD0003840,DUD100259,ASG000399,2023-11-04,Present,,True
ATD0003841,DUD100259,ASG000399,2023-12-06,Present,,True
ATD0003842,DUD100259,ASG000399,2023-12-15,Sick Leave,Illness,True
ATD0003843,DUD100259,ASG000399,2024-02-12,Present,,True
ATD0003844,DUD100259,ASG000399,2024-04-26,Present,,True
ATD0003845,DUD100259,ASG000399,2024-06-26,Present,,True
ATD0003846,DUD100259,ASG000399,2024-07-13,Present,,True
ATD0003847,DUD100259,ASG000399,2024-08-13,Present,,True
ATD0003848,DUD100260,ASG000400,2021-08-26,Paid Leave,Annual Leave,True
ATD0003849,DUD100260,ASG000400,2021-09-15,Present,,True
ATD0003850,DUD100260,ASG000400,2021-09-30,Present,,True
ATD0003851,DUD100260,ASG000400,2021-12-18,Present,,True
ATD0003852,DUD100260,ASG000400,2022-01-03,Absent,Transportation Issue,True
ATD0003853,DUD100260,ASG000401,2022-03-21,Present,,True
ATD0003854,DUD100260,ASG000401,2022-04-01,Present,,True
ATD0003855,DUD100260,ASG000401,2022-04-11,Present,,True
ATD0003856,DUD100260,ASG000401,2022-09-09,Present,,True
ATD0003857,DUD100260,ASG000401,2022-10-31,Present,,True
ATD0003858,DUD100260,ASG000401,2022-11-13,Present,,True
ATD0003859,DUD100260,ASG000401,2023-04-01,Present,,True
ATD0003860,DUD100260,ASG000401,2024-04-13,Present,,True
ATD0003861,DUD100260,ASG000401,2024-04-16,Present,,True
ATD0003862,DUD100260,ASG000401,2024-10-13,Present,,True
ATD0003863,DUD100260,ASG000401,2025-07-24,Present,,True
ATD0003864,DUD100260,ASG000401,2026-05-05,Present,,True
ATD0003865,DUD100261,ASG000402,2024-01-27,Present,,True
ATD0003866,DUD100261,ASG000402,2024-03-14,Present,,True
ATD0003867,DUD100261,ASG000402,2024-04-08,Present,,True
ATD0003868,DUD100261,ASG000402,2024-05-02,Present,,True
ATD0003869,DUD100261,ASG000402,2024-05-15,Present,,True
ATD0003870,DUD100261,ASG000402,2024-05-25,Present,,True
ATD0003871,DUD100261,ASG000402,2024-07-09,Paid Leave,Annual Leave,True
ATD0003872,DUD100261,ASG000402,2024-07-13,Present,,True
ATD0003873,DUD100261,ASG000402,2024-07-30,Present,,True
ATD0003874,DUD100261,ASG000402,2024-10-01,Present,,True
ATD0003875,DUD100261,ASG000402,2024-11-01,Present,,True
ATD0003876,DUD100261,ASG000403,2024-12-15,Present,,True
ATD0003877,DUD100261,ASG000403,2025-01-22,Present,,True
ATD0003878,DUD100261,ASG000403,2025-01-29,Present,,True
ATD0003879,DUD100261,ASG000403,2025-02-21,Present,,True
ATD0003880,DUD100261,ASG000403,2025-03-18,Present,,True
ATD0003881,DUD100261,ASG000403,2025-05-19,Present,,True
ATD0003882,DUD100262,ASG000404,2026-01-03,Present,,True
ATD0003883,DUD100262,ASG000404,2026-03-19,Present,,True
ATD0003884,DUD100262,ASG000404,2026-05-18,Present,,True
ATD0003885,DUD100262,ASG000404,2026-06-10,Present,,True
ATD0003886,DUD100262,ASG000404,2026-07-06,Present,,True
ATD0003887,DUD100262,ASG000404,2026-07-12,Present,,True
ATD0003888,DUD100262,ASG000404,2026-07-22,Present,,True
ATD0003889,DUD100262,ASG000404,2026-07-30,Present,,True
ATD0003890,DUD100262,ASG000404,2026-09-30,Present,,True
ATD0003891,DUD100262,ASG000405,2026-10-07,Present,,True
ATD0003892,DUD100263,ASG000406,2026-04-04,Present,,True
ATD0003893,DUD100263,ASG000406,2026-04-29,Present,,True
ATD0003894,DUD100263,ASG000406,2026-05-23,Present,,True
ATD0003895,DUD100263,ASG000406,2026-06-01,Present,,True
ATD0003896,DUD100263,ASG000406,2026-06-08,Present,,True
ATD0003897,DUD100263,ASG000406,2026-10-03,Present,,True
ATD0003898,DUD100263,ASG000406,2026-10-30,Absent,Unreported Absence,False
ATD0003899,DUD100263,ASG000406,2026-12-03,Present,,True
ATD0003900,DUD100263,ASG000406,2027-01-02,Absent,Transportation Issue,True
ATD0003901,DUD100263,ASG000406,2027-03-15,Present,,True
ATD0003902,DUD100263,ASG000406,2027-04-16,Absent,Unreported Absence,False
